Year,State,County,Number Unemployed,Percent Unemployed,Number of Crimes,Total Labor Force,Coordinates,Crimes per Capita,Number Unemployed for Area Counties (50 Miles),Unemployed Percent for Area Counties (50 Miles),Number of Crimes for Area Counties (50 Miles),Crime Percent for Area Counties (50 Miles),Coordinates for Area Counties (50 Miles),Total Area Counties (50 Miles),Highest Unemployment in Area (50 Miles),Lowest Unemployment in Area (50 Miles),Highest Crime Rate in Area (50 Miles),Lowest Crime Rate in Area (50 Miles),Average Crime Rate (50 Miles),Average Unemployment Rate (50 Miles)
2010,IN,Starke,1392.0,13.34167,1142,10444.25,"(41.2715616, -86.6207943)",0.10934,"[2040.66667, 24733.83333, 1990.91667, 1361.58333, 1174.58333, 1685.41667, 803.16667, 7730.58333, 1392.0, 12598.66667, 6178.16667, 634.16667, 2652.91667, 4326.66667]","[10.80833, 10.78333, 12.475, 10.51667, 11.41667, 10.43333, 11.35, 9.46667, 13.34167, 13.33333, 12.01667, 9.95, 11.3, 11.04167]","[2290, 44437, 668, 381, 389, 576, 458, 6963, 1142, 10610, 8739, 466, 1486, 2882]","[0.12148, 0.19394, 0.04189, 0.02936, 0.03783, 0.03569, 0.06473, 0.08533, 0.10934, 0.11228, 0.17023, 0.07315, 0.0633, 0.07347]","['(40.8199089, -86.3376761)', '(41.4897279, -87.30161319999999)', '(40.77009899999999, -86.05296039999999)', '(40.6765551, -86.9824288)', '(41.0204161, -86.2970998)', '(41.0040981, -87.14228949999999)', '(40.9703076, -87.42075179999999)', '(41.5248577, -87.10237459999999)', '(41.2715616, -86.6207943)', '(41.6062253, -85.84862360000001)', '(41.4775131, -86.8220341)', '(40.9957383, -86.8220341)', '(41.303028, -86.3376761)', '(41.2864679, -85.84862360000001)']",14,True,False,False,False,0.08657285714285715,11.302381428571428
2010,IN,Fayette,1428.4166699999998,14.608329999999999,1537,9769.91667,"(39.5920377, -85.14793639999999)",0.15732000000000002,"[360.58333, 967.0, 2964.58333, 383.25, 4019.91667, 1628.5, 2491.08333, 1503.5, 1428.41667, 3318.08333, 7164.25, 2771.5, 6322.08333, 1307.25, 1532.66667, 3660.16667, 5609.16667, 3042.08333, 19137.83333, 2466.33333, 40756.33333, 30150.25]","[11.05, 11.14167, 13.83333, 10.26667, 12.83333, 11.23333, 10.96667, 11.625, 14.60833, 9.275, 12.05833, 10.85833, 11.55833, 11.475, 11.76667, 9.54167, 8.85833, 11.25, 10.03333, 11.01667, 9.85833, 11.375]","[4, 1251, 3529, 10, 4106, 676, 2552, 420, 1537, 1412, 8137, 872, 6645, 327, 1107, 5790, 6648, 1274, 20552, 1427, 79687, 39884]","[0.00123, 0.14408, 0.16498, 0.00268, 0.13106, 0.04653, 0.11235, 0.03251, 0.15732, 0.03943, 0.13697, 0.03416, 0.12143, 0.0287, 0.08503, 0.15083, 0.10507, 0.0471, 0.10775, 0.06375, 0.1926, 0.1503]","['(38.9417259, -84.9609464)', '(39.6481768, -85.52002399999999)', '(39.9704844, -85.35496499999999)', '(39.6637751, -84.8984775)', '(39.831882, -84.981754)', '(39.0986811, -85.2308414)', '(39.4952877, -85.84862360000001)', '(39.3176186, -85.52002399999999)', '(39.5920377, -85.14793639999999)', '(39.8249915, -85.84862360000001)', '(40.1469349, -85.684578)', '(39.1713075, -84.981754)', '(40.2583533, -85.39627689999999)', '(39.4233977, -85.0649071)', '(40.12045320000001, -85.02334599999999)', '(39.206801, -85.8895551)', '(38.9940572, -84.7315563)', '(40.1056572, -84.68974949999999)', '(39.440463, -84.5222189)', '(39.7778251, -84.68974949999999)', '(39.2355447, -84.56414699999999)', '(39.7620028, -84.3542049)']",22,True,False,False,False,0.09344818181818182,11.203787272727272
2010,IN,Blackford,839.58333,14.34167,544,5847.0,"(40.49927840000001, -85.31362179999999)",0.09304,"[1132.5, 1653.66667, 18829.33333, 3887.08333, 2964.58333, 1990.91667, 4019.91667, 1380.16667, 4505.5, 825.0, 1821.75, 7164.25, 2024.0, 6322.08333, 1532.66667, 839.58333, 2264.5, 3042.08333, 1889.41667, 1806.58333]","[10.65, 10.075, 10.71667, 11.58333, 13.83333, 12.475, 12.83333, 9.76667, 12.60833, 10.24167, 11.41667, 12.05833, 11.49167, 11.55833, 11.76667, 14.34167, 11.89167, 11.25, 8.48333, 12.075]","[661, 218, 22091, 4564, 3529, 668, 4106, 1080, 6078, 472, 487, 8137, 456, 6645, 1107, 544, 1109, 1274, 1444, 1433]","[0.0622, 0.01329, 0.12556, 0.13602, 0.16498, 0.04189, 0.13106, 0.07639, 0.16975, 0.05866, 0.03052, 0.13697, 0.0259, 0.12143, 0.08503, 0.09304, 0.05825, 0.0471, 0.06468, 0.09583]","['(40.4465288, -85.02334599999999)', '(40.7249237, -84.8984775)', '(41.0932622, -85.02334599999999)', '(40.4730605, -85.684578)', '(39.9704844, -85.35496499999999)', '(40.77009899999999, -86.05296039999999)', '(39.831882, -84.981754)', '(40.7778348, -85.1894045)', '(40.4482767, -86.1344697)', '(40.2825661, -86.05296039999999)', '(40.8033875, -85.84862360000001)', '(40.1469349, -85.684578)', '(41.1136133, -85.52002399999999)', '(40.2583533, -85.39627689999999)', '(40.12045320000001, -85.02334599999999)', '(40.49927840000001, -85.31362179999999)', '(40.7911217, -85.52002399999999)', '(40.1056572, -84.68974949999999)', '(40.59405479999999, -84.68974949999999)', '(40.871234, -84.56414699999999)']",20,True,False,False,False,0.0869275,11.5558335
2010,IN,Vermillion,1010.58333,12.91667,290,7809.25,"(39.8512139, -87.48020679999999)",0.03714,"[972.91667, 2518.75, 1059.58333, 906.33333, 8941.58333, 4340.58333, 1468.41667, 1189.58333, 5727.25, 801.83333, 1942.41667, 442.66667, 1015.16667, 1926.16667, 7666.91667, 1010.58333]","[11.68333, 9.81667, 11.19167, 8.79167, 8.20833, 11.41667, 11.11667, 11.51667, 11.2, 10.925, 11.64167, 10.50833, 11.8, 10.175, 8.85833, 12.91667]","[226, 2365, 488, 224, 12747, 7116, 520, 36, 9331, 300, 568, 14, 177, 2311, 10032, 290]","[0.02716, 0.09212, 0.05156, 0.02166, 0.11696, 0.18746, 0.03945, 0.00349, 0.1825, 0.04092, 0.03406, 0.00333, 0.02056, 0.1223, 0.11594, 0.03714]","['(39.3824189, -87.77633329999999)', '(39.5560011, -88.24611829999999)', '(39.71312229999999, -87.77633329999999)', '(39.7617631, -88.2071598)', '(40.2138865, -88.24611829999999)', '(40.122469, -87.697554)', '(39.36862199999999, -87.14228949999999)', '(39.3603429, -86.8220341)', '(39.4165382, -87.42075179999999)', '(39.69929459999999, -87.14228949999999)', '(39.690997, -86.8220341)', '(40.319245, -87.3413599)', '(40.22271970000001, -87.3347575)', '(40.019879, -86.8220341)', '(40.34697310000001, -86.8220341)', '(39.8512139, -87.48020679999999)']",16,True,False,False,False,0.068538125,10.7354175
2010,KS,Linn,506.08333,11.15,328,4534.3333299999995,"(38.1339574, -94.81059549999999)",0.07234,"[506.08333, 581.0, 1296.33333, 759.0, 650.5, 18720.58333, 352.33333, 1683.75, 1292.58333, 5138.33333, 922.66667, 791.41667]","[11.15, 8.275, 7.58333, 10.25, 9.00833, 6.09167, 7.69167, 8.69167, 9.0, 9.64167, 11.0, 8.26667]","[328, 752, 1176, 951, 1099, 24832, 320, 3665, 1456, 3880, 880, 1642]","[0.07234, 0.10728, 0.06873, 0.12833, 0.15217, 0.08084, 0.06999, 0.18935, 0.10137, 0.07272, 0.10481, 0.17153]","['(38.1339574, -94.81059549999999)', '(37.9435853, -95.3102505)', '(38.6381689, -94.81059549999999)', '(37.6045688, -95.3102505)', '(37.7957092, -94.81059549999999)', '(38.845412, -94.8520636)', '(38.2809328, -95.3102505)', '(37.45579900000001, -94.81059549999999)', '(38.6165913, -95.3102505)', '(38.6574448, -94.315422)', '(38.3216754, -94.315422)', '(37.8148489, -94.315422)']",12,True,False,False,False,0.109955,8.887500833333334
2010,KS,Geary,1223.25,9.15,1575,13358.75,"(38.9984685, -96.79223549999999)",0.1179,"[257.25, 80.75, 1223.25, 1801.83333, 400.16667, 225.83333, 195.75, 676.75, 254.16667, 622.41667]","[5.55, 5.60833, 9.15, 5.0, 5.925, 6.825, 5.95833, 6.625, 6.55, 5.24167]","[316, 4, 1575, 3612, 299, 197, 269, 1032, 194, 793]","[0.06824, 0.00277, 0.1179, 0.10008, 0.04435, 0.0595, 0.08186, 0.10085, 0.04991, 0.06669]","['(39.34791999999999, -97.179026)', '(38.3007661, -96.57833869999999)', '(38.9984685, -96.79223549999999)', '(39.3686475, -96.83509989999999)', '(38.349424, -97.179026)', '(38.7144832, -96.663812)', '(39.14938360000001, -97.69822719999999)', '(38.85059770000001, -97.179026)', '(38.9092089, -96.15269850000001)', '(39.3976344, -96.3226072)']",10,True,False,True,False,0.069215,6.243333
2010,KS,Rooks,173.5,6.275,58,2766.16667,"(39.3638509, -99.2785583)",0.02097,"[696.08333, 173.5, 100.66667, 71.0, 66.08333, 118.16667, 107.75, 190.66667, 155.66667]","[3.94167, 6.275, 4.30833, 4.70833, 4.75833, 3.80833, 4.85, 5.1, 5.13333]","[1734, 58, 36, 40, 136, 110, 40, 320, 77]","[0.09829, 0.02097, 0.01543, 0.0265, 0.09792, 0.0355, 0.01798, 0.08555, 0.02536]","['(38.8683549, -99.2785583)', '(39.3638509, -99.2785583)', '(39.7333849, -98.7481167)', '(38.9900316, -99.8124935)', '(39.3198302, -99.8124935)', '(39.7959566, -99.99122539999999)', '(39.4051157, -98.7481167)', '(38.9094717, -98.7481167)', '(39.766638, -99.3673084)']",9,True,False,False,False,0.04705555555555555,4.764813333333334
2010,KS,Finney,919.41667,4.55,2916,20174.5,"(38.0625252, -100.8903099)",0.14454,"[113.0, 41.0, 181.25, 105.91667, 919.41667, 46.0, 56.58333, 40.08333]","[3.24167, 4.16667, 4.30833, 3.825, 4.55, 3.45, 3.10833, 3.70833]","[74, 47, 250, 166, 2916, 76, 2, 70]","[0.02121, 0.04772, 0.0595, 0.05999, 0.14454, 0.0569, 0.0011, 0.06453]","['(37.6840811, -100.439656)', '(38.4294888, -100.5296115)', '(37.5245985, -101.2523792)', '(38.562531, -100.8903099)', '(38.0625252, -100.8903099)', '(38.5102583, -101.4339148)', '(37.9741668, -101.7979613)', '(38.1429747, -99.99122539999999)']",8,True,False,True,False,0.05693625,3.79479125
2010,KS,Seward,532.5833299999999,4.933330000000001,1533,10793.75,"(37.221014, -100.8903099)",0.14203,"[113.0, 181.25, 108.91667, 532.58333, 121.0, 418.5, 114.91667]","[3.24167, 4.30833, 4.24167, 4.93333, 4.20833, 4.88333, 3.96667]","[74, 250, 81, 1533, 30, 807, 107]","[0.02121, 0.0595, 0.03155, 0.14203, 0.01045, 0.09385, 0.03703]","['(37.6840811, -100.439656)', '(37.5245985, -101.2523792)', '(37.2698449, -100.3497895)', '(37.221014, -100.8903099)', '(37.186894, -101.2523792)', '(36.8301318, -101.4339148)', '(36.7440186, -100.5296115)']",7,True,False,True,False,0.056517142857142856,4.254761428571428
2010,KS,Wilson,538.0833299999999,11.95,310,4499.75,"(37.5808413, -95.81428849999999)",0.06888999999999999,"[118.41667, 581.0, 367.5, 759.0, 538.08333, 1074.25, 136.66667, 259.5, 156.5, 1925.33333]","[8.375, 8.275, 7.58333, 10.25, 11.95, 9.54167, 7.875, 7.55, 9.00833, 10.65]","[58, 752, 162, 951, 310, 2118, 190, 177, 35, 2633]","[0.04102, 0.10728, 0.03343, 0.12833, 0.06889, 0.18781, 0.10944, 0.05145, 0.02012, 0.1456]","['(37.3936365, -96.15269850000001)', '(37.9435853, -95.3102505)', '(38.2570639, -95.81428849999999)', '(37.6045688, -95.3102505)', '(37.5808413, -95.81428849999999)', '(37.2639041, -95.3102505)', '(37.9197853, -95.81428849999999)', '(37.9025905, -96.15269850000001)', '(37.1738044, -96.2800864)', '(37.240253, -95.81428849999999)']",10,True,False,False,False,0.089337,9.105833
2010,KS,Wallace,53.25,5.95833,2,893.58333,"(38.9697127, -101.7979613)",0.00224,"[43.33333, 199.33333, 61.41667, 179.58333, 28.41667, 149.5, 53.25, 46.0]","[4.14167, 4.55833, 3.54167, 3.95833, 3.43333, 4.73333, 5.95833, 3.45]","[6, 244, 30, 378, 26, 102, 2, 76]","[0.00573, 0.05559, 0.01727, 0.08322, 0.03144, 0.03235, 0.00224, 0.0569]","['(38.8002562, -102.6216211)', '(39.3844507, -102.5298028)', '(38.9504774, -101.1617356)', '(39.3702882, -101.0711758)', '(38.4738028, -101.7979613)', '(39.29821889999999, -101.7979613)', '(38.9697127, -101.7979613)', '(38.5102583, -101.4339148)']",8,True,False,False,True,0.0355925,4.22187375
2010,KY,Trigg,909.0,14.083329999999998,338,6440.0833299999995,"(36.8473642, -87.77633329999999)",0.05248,"[346.25, 569.66667, 909.0, 2054.16667, 579.08333, 623.16667, 1524.25, 1620.83333, 3186.75, 404.25, 486.16667, 1425.16667]","[11.65, 10.05833, 14.08333, 9.69167, 9.46667, 10.525, 8.075, 10.525, 11.675, 9.93333, 12.03333, 10.95]","[186, 106, 338, 697, 122, 612, 2545, 966, 4222, 139, 206, 268]","[0.06236, 0.01868, 0.05248, 0.03286, 0.01993, 0.10345, 0.13455, 0.06271, 0.15469, 0.0342, 0.05105, 0.02055]","['(37.0247261, -88.0900762)', '(36.8338638, -87.14228949999999)', '(36.8473642, -87.77633329999999)', '(37.3153093, -87.5791287)', '(37.4892188, -87.7369607)', '(37.1501019, -87.89424509999999)', '(36.6402766, -88.28504199999999)', '(36.8573767, -88.4016041)', '(36.8410586, -87.460397)', '(37.3673645, -88.0900762)', '(37.2431347, -88.362785)', '(37.17725009999999, -87.14228949999999)']",12,True,False,False,False,0.0622925,10.722221666666666
2010,KY,Carroll,725.1666700000001,14.508329999999999,184,4999.5,"(38.6748355, -85.0649071)",0.0368,"[360.58333, 5274.33333, 1394.5, 1628.5, 2771.5, 1722.41667, 1755.25, 466.75, 497.41667, 5609.16667, 1376.33333, 773.5, 2213.08333, 8186.5, 2206.41667, 1951.16667, 725.16667, 914.33333, 526.66667, 1112.58333, 4429.41667, 2144.16667, 503.16667, 1003.08333, 1047.0, 37915.91667, 906.91667, 40756.33333]","[11.05, 9.53333, 13.18333, 11.23333, 10.85833, 12.95, 11.33333, 9.275, 8.40833, 8.85833, 11.78333, 9.85833, 8.70833, 9.78333, 7.53333, 8.95, 14.50833, 9.93333, 12.89167, 9.6, 9.10833, 8.7, 12.325, 11.11667, 7.25833, 10.025, 12.25833, 9.85833]","[4, 9257, 1538, 676, 872, 1222, 66, 24, 164, 6648, 547, 72, 2717, 10796, 1166, 1506, 184, 80, 46, 346, 5972, 2761, 84, 1174, 1428, 72532, 458, 79687]","[0.00123, 0.16734, 0.14524, 0.04653, 0.03416, 0.09185, 0.00427, 0.00478, 0.02773, 0.10507, 0.04682, 0.00919, 0.10685, 0.12884, 0.03986, 0.06892, 0.0368, 0.00869, 0.01125, 0.02988, 0.12259, 0.11212, 0.02061, 0.13021, 0.09889, 0.19152, 0.062, 0.1926]","['(38.9417259, -84.9609464)', '(38.4492903, -85.7256372)', '(38.7008005, -85.7256372)', '(39.0986811, -85.2308414)', '(39.1713075, -84.981754)', '(38.9914998, -85.684578)', '(38.7751543, -85.47880649999999)', '(38.8419394, -85.0649071)', '(38.4965261, -84.8150781)', '(38.9940572, -84.7315563)', '(38.6565245, -84.6479124)', '(38.4268385, -85.14793639999999)', '(38.3172361, -84.56414699999999)', '(38.9863872, -84.56414699999999)', '(38.3560025, -85.47880649999999)', '(38.1778076, -85.2308414)', '(38.6748355, -85.0649071)', '(38.0123167, -85.31362179999999)', '(38.6013284, -85.31362179999999)', '(37.998648, -84.981754)', '(38.8951891, -84.3962535)', '(38.2481018, -84.8984775)', '(38.7295069, -84.87763919999999)', '(38.4333045, -84.3542049)', '(38.0721662, -84.7315563)', '(38.1938097, -85.64348700000001)', '(38.7283386, -84.3962535)', '(39.2355447, -84.56414699999999)']",28,True,False,False,False,0.07306571428571429,10.388688571428572
2010,KY,Grayson,1645.0833300000002,14.258329999999999,632,11549.33333,"(37.4554962, -86.3782198)",0.054720000000000005,"[944.33333, 845.58333, 1156.75, 1070.25, 658.41667, 683.91667, 1250.25, 1456.25, 2208.58333, 654.5, 4542.41667, 461.83333, 5360.41667, 4358.0, 1645.08333, 417.08333, 1121.33333, 682.33333, 1425.16667, 1070.5]","[10.575, 10.44167, 11.21667, 11.73333, 11.76667, 11.29167, 9.91667, 11.81667, 11.175, 12.0, 9.68333, 10.2, 9.20833, 9.30833, 14.25833, 10.275, 12.975, 13.31667, 10.95, 12.94167]","[559, 84, 304, 288, 52, 124, 1080, 328, 990, 56, 4159, 74, 7091, 5492, 632, 68, 925, 135, 268, 112]","[0.06259, 0.01036, 0.02947, 0.03156, 0.00929, 0.02046, 0.08563, 0.02658, 0.05013, 0.01026, 0.08867, 0.01636, 0.12179, 0.11715, 0.05472, 0.01675, 0.10703, 0.02636, 0.02055, 0.01354]","['(38.0159043, -86.6611083)', '(37.3101304, -85.84862360000001)', '(37.5108523, -86.8220341)', '(36.7650471, -86.21584969999999)', '(37.2570117, -85.56121)', '(37.5189552, -85.7256372)', '(36.869834, -86.86218269999999)', '(37.9601502, -86.21584969999999)', '(36.9676836, -85.84862360000001)', '(37.2086395, -86.7013894)', '(37.6565708, -86.0121573)', '(37.5644352, -87.2618328)', '(36.9886043, -86.49965460000001)', '(37.7307984, -87.10237459999999)', '(37.4554962, -86.3782198)', '(37.8280909, -86.761749)', '(36.7772014, -86.6207943)', '(37.1941682, -86.21584969999999)', '(37.17725009999999, -87.14228949999999)', '(37.7982002, -86.4592091)']",20,True,False,False,False,0.0459625,11.2525005
2010,KY,Mccreary,826.75,14.458329999999998,364,5723.1666700000005,"(36.6973499, -84.4802606)",0.0636,"[1238.41667, 1439.16667, 759.0, 1154.0, 2846.83333, 470.0, 2945.25, 935.5, 1780.66667, 826.75, 374.0, 788.16667]","[12.15, 13.51667, 10.975, 14.09167, 11.425, 11.0, 10.6, 12.825, 12.6, 14.45833, 11.85, 11.20833]","[1529, 656, 270, 512, 1450, 3, 2918, 237, 302, 364, 28, 279]","[0.14994, 0.06161, 0.03905, 0.06234, 0.05811, 0.0007, 0.10506, 0.03248, 0.02138, 0.0636, 0.00882, 0.0397]","['(36.741122, -83.63484299999999)', '(36.9260578, -83.8897057)', '(37.3157449, -84.8984775)', '(36.7571907, -84.8567932)', '(37.0693489, -84.1857115)', '(36.7263899, -85.14793639999999)', '(37.0853508, -84.5222189)', '(36.9806476, -85.0649071)', '(36.726335, -84.1857115)', '(36.6973499, -84.4802606)', '(36.7776446, -85.35496499999999)', '(37.3743065, -84.3121264)']",12,True,False,False,False,0.05356583333333333,12.225
2010,KY,Magoffin,878.5,20.441670000000002,110,4289.9166700000005,"(37.730555, -83.03613759999999)",0.025639999999999996,"[326.58333, 714.75, 2078.5, 2556.33333, 1876.08333, 797.83333, 1298.58333, 1105.16667, 352.25, 1680.91667, 411.91667, 666.5, 822.16667, 1121.25, 990.25, 397.16667, 783.91667, 878.5, 611.83333, 902.33333, 1445.08333]","[12.63333, 14.60833, 10.16667, 10.40833, 13.44167, 13.475, 11.74167, 10.125, 16.375, 14.09167, 10.29167, 13.05, 15.54167, 12.54167, 11.425, 15.49167, 13.59167, 20.44167, 13.525, 9.84167, 8.53333]","[24, 82, 3628, 873, 436, 44, 744, 669, 42, 347, 156, 98, 356, 347, 142, 60, 300, 110, 73, 662, 1678]","[0.00927, 0.01678, 0.17767, 0.03563, 0.03128, 0.00743, 0.06724, 0.06131, 0.01952, 0.0291, 0.03902, 0.01917, 0.06729, 0.03888, 0.0164, 0.02344, 0.05202, 0.02564, 0.01612, 0.07221, 0.09906]","['(37.599443, -83.7199136)', '(38.1068164, -83.7199136)', '(38.3833265, -82.6915429)', '(37.4842087, -82.4752757)', '(37.5455463, -82.7778579)', '(37.3461117, -82.99316069999999)', '(37.3160706, -83.2077645)', '(38.177068, -83.46435509999999)', '(37.75508689999999, -83.46435509999999)', '(38.3204714, -83.03613759999999)', '(37.7833756, -82.5185837)', '(37.9145713, -83.2934086)', '(37.8380647, -83.8260884)', '(37.8048335, -82.8640623)', '(37.12535099999999, -82.8640623)', '(37.9335368, -83.63484299999999)', '(38.05267500000001, -82.7778579)', '(37.730555, -83.03613759999999)', '(37.5359616, -83.33618799999999)', '(37.76078010000001, -82.1713632)', '(38.1598501, -82.4752757)']",21,True,False,False,False,0.04402285714285714,12.921032857142857
2010,MA,Essex,34115.75,8.69167,37572,392193.5,"(42.7051144, -70.90712359999999)",0.0958,"[34115.75, 26677.83333, 30100.58333, 57202.0, 3943.33333, 10300.91667, 13910.83333]","[8.69167, 7.45833, 7.625, 6.925, 5.65833, 5.98333, 6.15]","[37572, 24082, 65044, 66264, 6382, 12153, 19301]","[0.0958, 0.06722, 0.16511, 0.08024, 0.09173, 0.07051, 0.08534]","['(42.7051144, -70.90712359999999)', '(42.17668, -71.1448516)', '(42.3522866, -71.0504229)', '(42.467206, -71.2874209)', '(43.238329, -71.0236044)', '(42.9931261, -71.0497768)', '(42.83347939999999, -71.6673352)']",7,True,False,False,False,0.09370714285714286,6.92738
2010,MA,Hampden,22707.5,10.3,39628,220723.5833,"(42.1172314, -72.6624209)",0.17954,"[22707.5, 3045.75, 5916.0, 5995.83333, 37195.0, 2348.25]","[10.3, 7.63333, 8.7, 7.03333, 8.84167, 7.325]","[39628, 2828, 7295, 7229, 41166, 2147]","[0.17954, 0.07078, 0.10701, 0.0846, 0.09795, 0.06681]","['(42.1172314, -72.6624209)', '(42.530599, -72.61511689999999)', '(42.311782, -73.1821623)', '(42.3471357, -72.6624209)', '(42.4096528, -71.8571331)', '(42.3678759, -73.55941279999999)']",6,True,False,True,False,0.101115,8.305555
2010,MD,Worcester,3530.5833299999995,13.40833,5238,26472.08333,"(38.1584227, -75.4344727)",0.19787000000000002,"[7661.58333, 1181.58333, 4917.33333, 3530.58333, 1884.25, 1325.58333]","[8.525, 11.925, 9.78333, 13.40833, 11.4, 7.91667]","[14972, 1316, 9225, 5238, 2387, 1348]","[0.16592, 0.13235, 0.18284, 0.19787, 0.14422, 0.08022]","['(38.65308410000001, -75.4344727)', '(38.0862333, -75.8533954)', '(38.3941813, -75.667356)', '(38.1584227, -75.4344727)', '(38.4152819, -76.17837390000001)', '(37.7063323, -75.8069082)']",6,True,False,True,False,0.15057,10.493055
2010,ME,York,8660.91667,7.99167,9434,108634.5833,"(43.4132697, -70.6702521)",0.08684,"[8660.91667, 10170.66667, 2054.83333, 1413.91667, 3943.33333, 10300.91667]","[7.99167, 6.50833, 6.39167, 5.69167, 5.65833, 5.98333]","[9434, 15808, 4198, 2450, 6382, 12153]","[0.08684, 0.10132, 0.13013, 0.09824, 0.09173, 0.07051]","['(43.4132697, -70.6702521)', '(43.81329789999999, -70.3870587)', '(43.5024246, -71.4073938)', '(43.8128209, -71.25060669999999)', '(43.238329, -71.0236044)', '(42.9931261, -71.0497768)']",6,True,False,False,False,0.09646166666666667,6.370833333333334
2010,ME,Oxford,2987.58333,10.69167,2191,27922.75,"(44.4906897, -70.7840564)",0.07847,"[2987.58333, 1430.91667, 4792.91667, 1220.08333]","[10.69167, 9.225, 8.575, 7.36667]","[2191, 1248, 5278, 1094]","[0.07847, 0.08051, 0.0944, 0.06595]","['(44.4906897, -70.7840564)', '(45.0386059, -70.3979538)', '(44.19124160000001, -70.17070369999999)', '(44.7288907, -71.27872669999999)']",4,True,False,False,False,0.0798325,8.964585
2010,ME,Somerset,2739.83333,11.1,2097,24678.66667,"(45.5913402, -69.9999212)",0.08497,"[1430.91667, 2739.83333, 852.0]","[9.225, 11.1, 10.7]","[1248, 2097, 776]","[0.08051, 0.08497, 0.09747]","['(45.0386059, -70.3979538)', '(45.5913402, -69.9999212)', '(45.70498569999999, -69.3375071)']",3,True,False,False,False,0.08765,10.341666666666667
2010,ME,Washington,1613.3333300000002,10.80833,1094,14945.25,"(44.98493149999999, -67.6776835)",0.0732,"[2630.41667, 6696.25, 1613.33333]","[8.925, 8.48333, 10.80833]","[1598, 8747, 1094]","[0.0536, 0.1107, 0.0732]","['(44.5770308, -68.3566919)', '(45.3230777, -68.5806727)', '(44.98493149999999, -67.6776835)']",3,True,False,False,False,0.07916666666666666,9.405553333333334
2010,MI,Wayne,124327.5,15.475,200771,802753.9167,"(42.2790746, -83.33618799999999)",0.2501,"[124327.5, 58422.83333, 8869.16667, 6493.33333, 73177.33333, 14832.16667, 10511.83333, 25093.5, 2797.08333]","[15.475, 13.86667, 11.725, 13.03333, 11.75833, 8.1, 11.15833, 11.54167, 12.41667]","[200771, 41802, 7931, 3835, 48291, 21036, 5145, 31256, 1296]","[0.2501, 0.09934, 0.10485, 0.07699, 0.07765, 0.11508, 0.05467, 0.14376, 0.05715]","['(42.2790746, -83.33618799999999)', '(42.7168759, -82.82097399999999)', '(41.9738893, -83.5070203)', '(41.8433859, -84.01674229999999)', '(42.59219239999999, -83.33618799999999)', '(42.3076493, -83.8473015)', '(42.6207951, -83.8473015)', '(41.6894388, -83.3789389)', '(41.6268435, -82.99316069999999)']",9,True,False,True,False,0.10884333333333333,12.119444444444444
2010,MI,Baraga,755.6666700000001,19.308329999999998,184,3905.5,"(46.7352761, -88.3010401)",0.04711,"[635.33333, 755.66667, 1929.08333, 3434.83333, 515.25]","[11.99167, 19.30833, 10.75, 9.80833, 16.74167]","[477, 184, 1287, 3041, 128]","[0.09007, 0.04711, 0.07174, 0.08704, 0.04162]","['(46.2758153, -88.4902778)', '(46.7352761, -88.3010401)', '(47.1211215, -88.5694012)', '(46.644579, -87.5593823)', '(46.8727913, -89.31311889999999)']",5,True,False,False,False,0.06751599999999999,13.72
2010,MI,Lapeer,6748.25,16.29167,2506,41335.41667,"(43.0482433, -83.1649001)",0.060629999999999996,"[6748.25, 58422.83333, 26272.33333, 73177.33333, 11096.91667, 3082.5, 3843.25, 10511.83333]","[16.29167, 13.86667, 13.95, 11.75833, 12.21667, 15.38333, 14.70833, 11.15833]","[2506, 41802, 36597, 48291, 14726, 1435, 1566, 5145]","[0.06063, 0.09934, 0.19447, 0.07765, 0.16232, 0.07173, 0.0601, 0.05467]","['(43.0482433, -83.1649001)', '(42.7168759, -82.82097399999999)', '(43.0777289, -83.67739279999999)', '(42.59219239999999, -83.33618799999999)', '(43.4044253, -84.01674229999999)', '(43.4069041, -82.7347142)', '(43.5301144, -83.5070203)', '(42.6207951, -83.8473015)']",8,True,False,False,False,0.09761375,13.66666625
2010,MI,Oceana,2162.66667,16.25,1316,13379.16667,"(43.6656285, -86.6611083)",0.09836,"[631.5, 1834.08333, 2162.66667, 2910.08333, 1446.16667, 11291.75, 5782.0]","[16.23333, 12.625, 16.25, 12.65, 13.1, 14.53333, 9.28333]","[531, 1602, 1316, 2394, 926, 15683, 4860]","[0.13651, 0.10998, 0.09836, 0.10414, 0.08379, 0.20181, 0.07809]","['(43.9446996, -85.84862360000001)', '(43.9664537, -86.49965460000001)', '(43.6656285, -86.6611083)', '(43.55935820000001, -85.76666449999999)', '(44.2444704, -86.32422249999999)', '(43.2831969, -86.7416374)', '(43.6895227, -87.6186379)']",7,True,False,False,False,0.11609714285714286,13.52499857142857
2010,MI,Keweenaw,152.5,15.0,82,1014.16667,"(47.7515686, -88.3249369)",0.08085,"[1929.08333, 152.5]","[10.75, 15.0]","[1287, 82]","[0.07174, 0.08085]","['(47.1211215, -88.5694012)', '(47.7515686, -88.3249369)']",2,True,False,True,False,0.076295,12.875
